ip,app,device,os,channel,click_time,attributed_time,is_attributed
15046,11,1,43,219,07/11/2017,07:33:23,0
41866,12,1,19,205,08/11/2017,06:18:27,0
157458,12,1,17,259,09/11/2017,09:10:45,0
58838,2,1,19,237,08/11/2017,13:29:44,0
60725,15,1,41,379,08/11/2017,23:56:01,0
71128,2,1,14,477,09/11/2017,07:33:15,0
214519,12,1,13,205,08/11/2017,11:27:26,0
87924,6,2,53,459,08/11/2017,01:50:29,0
167708,19,97,24,213,07/11/2017,11:02:26,0
79881,1,1,17,317,09/11/2017,07:27:05,0
30395,11,1,13,469,06/11/2017,23:18:48,0
64320,2,1,18,122,08/11/2017,17:15:03,0
147144,12,1,13,245,07/11/2017,03:19:20,0
192625,14,1,20,401,07/11/2017,04:17:57,0
56465,15,1,20,245,07/11/2017,06:40:43,0
15382,13,1,13,400,06/11/2017,23:12:33,0
243805,14,1,19,442,08/11/2017,05:50:18,0
120883,2,1,13,435,09/11/2017,13:53:20,0
5222,9,1,15,134,08/11/2017,12:33:14,0
54039,3,1,19,489,08/11/2017,03:44:09,0
81312,12,1,10,265,09/11/2017,02:29:26,0
81634,21,1,19,128,09/11/2017,02:24:41,0
94448,3,1,8,452,09/11/2017,00:40:45,0
119280,2,1,41,435,07/11/2017,01:00:07,0
84635,27,1,19,153,09/11/2017,02:18:57,0
115690,27,1,13,122,08/11/2017,11:46:53,0
73978,3,1,17,280,08/11/2017,11:33:05,0
19475,8,2,9,259,08/11/2017,15:19:11,0
243192,15,1,13,130,08/11/2017,15:55:09,0
47577,9,1,13,334,07/11/2017,01:28:03,0
41768,2,1,19,477,08/11/2017,18:48:50,0
14121,12,1,19,328,08/11/2017,02:26:37,0
76745,9,1,19,445,09/11/2017,14:02:40,0
51992,3,1,19,153,07/11/2017,14:58:34,0
54972,8,1,19,145,09/11/2017,11:02:20,0
46894,9,1,13,442,09/11/2017,15:32:03,0
46320,6,1,19,459,08/11/2017,12:13:09,0
144133,11,1,13,122,07/11/2017,03:04:46,0
70416,14,1,2,349,09/11/2017,06:28:01,0
6689,27,1,22,122,09/11/2017,02:59:46,0
54125,2,1,13,435,08/11/2017,07:11:13,0
17552,2,1,22,401,09/11/2017,00:45:39,0
62172,6,1,1,459,06/11/2017,22:14:16,0
75338,21,1,16,128,07/11/2017,10:35:47,0
44744,7,1,8,101,09/11/2017,11:09:48,0
42478,9,1,13,134,06/11/2017,16:19:19,0
121055,24,1,14,178,08/11/2017,13:20:21,0
100182,18,1,8,107,09/11/2017,02:08:49,0
34561,94,1,19,361,09/11/2017,13:08:24,0
82264,21,1,18,128,09/11/2017,10:37:51,0
289056,1,1,16,377,09/11/2017,08:08:03,0
83974,3,1,19,280,09/11/2017,05:54:15,0
92735,3,1,19,280,08/11/2017,23:13:37,0
81997,3,1,14,280,09/11/2017,05:07:21,0
24266,12,1,39,340,09/11/2017,02:43:42,0
43510,3,1,8,409,09/11/2017,02:14:22,0
132352,12,1,16,259,08/11/2017,21:33:54,0
18007,2,1,15,219,09/11/2017,04:08:39,0
71762,12,1,18,242,09/11/2017,14:05:07,0
61606,18,1,19,107,08/11/2017,15:22:39,0
25933,3,1,19,205,08/11/2017,23:33:58,0
52269,1,1,53,124,07/11/2017,06:37:53,0
99944,9,1,17,232,06/11/2017,18:25:03,0
43399,32,1,23,376,08/11/2017,06:54:55,0
119818,12,1,27,265,07/11/2017,03:46:16,0
99337,12,1,11,259,08/11/2017,05:10:58,0
50255,3,1,13,115,09/11/2017,01:32:28,0
87879,3,1,19,280,07/11/2017,07:44:43,0
15978,13,1,10,477,08/11/2017,14:38:15,0
15298,14,1,30,442,09/11/2017,13:36:18,0
43827,2,1,19,477,08/11/2017,08:05:19,0
73487,151,0,24,347,09/11/2017,11:40:45,0
118440,15,1,2,480,09/11/2017,15:00:07,0
46583,12,1,19,178,06/11/2017,23:36:57,0
69767,18,1,36,107,09/11/2017,12:04:16,0
63147,24,1,30,105,07/11/2017,02:24:10,0
109723,21,1,9,128,08/11/2017,15:48:42,0
79678,9,1,19,253,08/11/2017,02:22:52,0
71483,1,1,25,377,07/11/2017,04:18:04,0
38648,3,1,13,280,07/11/2017,01:14:13,0
144293,15,1,22,245,06/11/2017,21:03:15,0
191055,12,1,13,145,08/11/2017,15:49:33,0
200743,9,1,19,232,08/11/2017,02:35:06,0
31817,3,1,1,280,08/11/2017,03:32:09,0
78616,13,1,13,469,08/11/2017,16:26:53,0
44422,26,1,13,266,08/11/2017,02:45:19,0
26620,12,1,17,245,09/11/2017,06:47:42,0
116759,3,1,44,205,09/11/2017,04:31:26,0
34135,13,1,3,400,09/11/2017,15:00:20,0
109253,9,1,25,489,09/11/2017,15:28:32,0
84896,3,1,36,130,08/11/2017,13:15:54,0
172522,21,1,18,128,06/11/2017,22:59:59,0
136059,9,1,13,466,09/11/2017,08:06:50,0
5348,6,1,19,125,08/11/2017,10:10:51,0
96335,23,1,19,153,07/11/2017,14:27:35,0
151805,26,1,13,477,09/11/2017,13:53:13,0
67467,9,1,22,334,09/11/2017,10:07:09,0
28253,9,1,19,466,08/11/2017,04:14:46,0
44961,14,1,41,489,08/11/2017,13:57:51,0
161370,15,1,10,386,06/11/2017,23:01:23,0
100502,28,1,17,135,08/11/2017,08:46:58,0
203491,29,1,37,343,09/11/2017,11:16:05,0
69034,18,1,18,107,09/11/2017,04:08:20,0
64495,13,1,19,400,07/11/2017,11:00:07,0
108765,9,1,13,134,06/11/2017,16:43:11,0
46297,12,1,13,245,06/11/2017,19:44:21,0
212559,12,1,23,245,07/11/2017,03:32:56,0
141171,9,1,13,445,08/11/2017,12:20:23,0
325066,19,0,21,213,09/11/2017,05:43:26,09/11/2017
164131,15,1,13,245,07/11/2017,09:00:28,0
4407,9,1,13,334,09/11/2017,02:56:19,0
79176,1,1,6,137,07/11/2017,22:39:10,0
8704,2,1,17,122,07/11/2017,09:31:57,0
164435,12,1,53,205,08/11/2017,01:54:10,0
27877,12,1,19,409,07/11/2017,13:36:46,0
108087,150,1,23,110,07/11/2017,16:56:58,0
128855,12,1,13,481,07/11/2017,05:58:29,0
74442,12,1,13,178,09/11/2017,14:08:14,0
100677,7,1,8,101,07/11/2017,10:29:36,0
198231,15,1,19,412,07/11/2017,11:24:55,0
174074,2,1,15,236,09/11/2017,08:56:45,0
78707,64,1,19,459,08/11/2017,11:53:57,0
33782,36,1,13,373,09/11/2017,06:42:34,0
32230,12,1,19,205,08/11/2017,07:14:49,0
181938,14,1,19,439,08/11/2017,01:41:59,0
25679,2,1,15,205,09/11/2017,03:22:06,0
325602,18,1,10,107,09/11/2017,10:16:31,0
115621,3,1,19,137,07/11/2017,11:57:03,0
216318,8,1,22,145,09/11/2017,10:17:46,0
102280,3,1,18,115,07/11/2017,09:01:13,0
93430,18,1,26,107,07/11/2017,13:43:36,0
9039,11,1,25,173,07/11/2017,21:06:28,0
98083,3,1,19,280,09/11/2017,05:13:28,0
40052,3,1,19,452,09/11/2017,04:23:02,0
4052,8,2,17,145,09/11/2017,04:01:18,0
44555,18,1,40,107,07/11/2017,23:18:18,0
12983,9,1,15,107,08/11/2017,18:53:01,0
35387,3,1,17,409,09/11/2017,14:22:10,0
8208,8,1,31,145,09/11/2017,02:48:33,0
84475,9,1,3,215,09/11/2017,11:40:00,0
43566,8,1,19,145,08/11/2017,02:10:41,0
257123,9,1,47,244,08/11/2017,04:49:56,0
78911,1,1,37,153,08/11/2017,10:51:45,0
18929,3,1,19,280,08/11/2017,00:35:58,0
48240,25,2,22,259,08/11/2017,13:36:05,0
38285,12,1,17,497,08/11/2017,00:49:41,0
3859,2,1,10,452,07/11/2017,01:14:05,0
41511,9,1,19,244,06/11/2017,17:42:44,0
48587,2,1,12,435,09/11/2017,14:01:57,0
125141,14,1,18,379,08/11/2017,05:10:21,0
233830,19,0,0,347,08/11/2017,02:38:19,0
193507,2,1,17,435,08/11/2017,06:20:52,0
148292,15,1,19,315,08/11/2017,10:27:55,0
218708,15,1,32,245,08/11/2017,05:51:09,0
94031,9,1,14,134,07/11/2017,00:07:32,0
103502,20,1,19,259,07/11/2017,11:22:51,0
106437,17,1,19,280,08/11/2017,06:36:08,0
48552,9,1,26,466,08/11/2017,05:05:08,0
20,2,1,9,469,08/11/2017,03:06:02,0
77796,3,1,8,280,07/11/2017,04:44:48,0
116879,3,1,19,280,08/11/2017,06:43:39,0
60598,13,1,13,477,07/11/2017,15:01:03,0
93922,8,1,9,140,07/11/2017,09:48:42,0
220958,15,1,20,430,09/11/2017,08:35:43,0
63232,9,1,3,466,09/11/2017,06:35:02,0
258234,9,1,17,253,07/11/2017,16:44:08,0
40317,3,1,34,173,08/11/2017,04:55:51,0
53864,2,1,20,435,08/11/2017,05:01:05,0
70921,3,1,19,489,09/11/2017,00:07:54,0
172806,3,1,13,115,08/11/2017,13:24:27,0
18573,12,1,23,245,08/11/2017,15:30:15,0
47928,9,1,12,127,09/11/2017,15:35:26,0
64047,18,1,19,107,09/11/2017,10:03:30,0
36455,3,1,32,280,07/11/2017,03:10:02,0
100275,3,1,19,371,08/11/2017,00:13:02,0
43968,12,1,13,178,09/11/2017,04:41:02,0
341848,7,1,13,101,09/11/2017,09:51:12,0
4691,2,1,13,477,07/11/2017,07:17:50,0
2711,3,1,41,409,09/11/2017,01:18:14,0
118339,9,1,9,442,09/11/2017,09:45:30,0
86767,12,1,8,242,08/11/2017,01:03:37,0
109584,3,1,17,480,08/11/2017,07:36:50,0
342043,24,1,27,105,08/11/2017,17:03:36,0
23674,14,1,9,134,09/11/2017,11:33:33,0
77328,2,1,19,237,08/11/2017,12:07:54,0
42307,26,1,3,121,08/11/2017,05:55:58,0
40289,12,1,32,328,08/11/2017,20:58:05,0
112009,12,1,47,212,07/11/2017,00:04:03,0
105649,2,1,6,205,07/11/2017,14:45:39,0
2642,14,1,13,379,08/11/2017,02:52:46,0
138852,18,1,19,107,07/11/2017,14:12:46,0
159569,9,1,19,442,08/11/2017,04:51:29,0
42589,2,1,19,469,08/11/2017,07:24:49,0
97684,3,1,19,130,07/11/2017,13:32:05,0
73487,3,1,17,19,08/11/2017,13:44:50,0
113770,15,1,17,412,08/11/2017,04:19:19,0
17149,15,1,13,130,09/11/2017,13:24:40,0
63698,9,1,3,107,09/11/2017,04:38:47,0
223599,21,1,17,128,08/11/2017,12:26:23,0
81613,13,1,3,477,07/11/2017,02:06:38,0
99960,2,1,13,469,07/11/2017,03:09:44,0
29372,18,1,18,107,08/11/2017,00:33:23,0
147113,2,1,13,237,09/11/2017,14:18:11,0
61258,18,1,35,107,08/11/2017,01:42:18,0
5348,3,1,18,280,08/11/2017,14:35:40,0
37717,26,1,16,121,08/11/2017,03:35:27,0
80402,9,1,19,134,08/11/2017,10:16:50,0
83678,2,1,43,219,07/11/2017,01:29:35,0
198160,1,1,19,17,09/11/2017,04:47:19,0
206891,12,1,19,178,06/11/2017,16:28:48,0
28183,3,1,19,280,07/11/2017,06:22:36,0
2450,3,2,19,280,09/11/2017,05:25:45,0
87073,8,1,13,145,07/11/2017,10:25:50,0
84610,14,1,19,379,08/11/2017,03:16:51,0
81955,21,1,20,128,07/11/2017,09:34:52,0
79857,28,1,47,135,09/11/2017,04:51:55,0
46446,12,1,13,265,07/11/2017,06:10:24,0
5314,64,1,25,459,07/11/2017,23:31:14,0
124210,12,1,19,265,07/11/2017,07:47:32,0
73487,3,1,19,153,07/11/2017,12:04:10,0
48700,3,1,19,466,08/11/2017,10:34:41,0
49011,9,1,18,134,06/11/2017,16:28:08,0
55570,9,1,32,127,08/11/2017,14:41:20,0
81239,12,1,20,245,08/11/2017,17:04:41,0
43790,18,1,32,107,07/11/2017,00:01:19,0
41774,9,2,32,215,07/11/2017,02:08:26,0
158718,20,1,14,259,08/11/2017,11:55:29,0
77048,19,321,59,343,07/11/2017,11:52:31,0
184901,28,1,32,135,08/11/2017,12:06:00,0
50314,12,1,13,160,07/11/2017,23:49:21,0
163461,14,1,13,379,09/11/2017,08:48:47,0
104512,2,1,19,469,06/11/2017,23:45:30,0
114854,14,1,13,379,08/11/2017,09:13:10,0
67910,3,1,19,280,08/11/2017,04:17:41,0
63001,3,1,13,280,08/11/2017,04:57:05,0
42363,21,1,1,128,07/11/2017,15:53:59,0
5314,3,1,9,280,08/11/2017,02:27:42,0
83866,13,1,41,400,07/11/2017,13:29:45,0
58734,2,1,13,212,08/11/2017,10:14:45,0
243643,3,1,15,442,08/11/2017,10:27:35,0
80305,13,1,19,400,07/11/2017,14:07:54,0
111247,6,1,19,125,09/11/2017,01:18:31,0
97773,27,1,13,153,08/11/2017,23:09:47,0
64400,2,1,13,122,09/11/2017,15:06:58,0
16354,14,1,6,379,09/11/2017,10:47:35,0
320872,3,1,16,442,09/11/2017,14:12:59,0
156919,2,1,19,469,08/11/2017,14:49:23,0
11461,9,1,9,232,08/11/2017,15:00:44,0
176180,9,1,37,334,08/11/2017,10:51:18,0
97716,15,1,15,3,07/11/2017,09:14:12,0
5368,9,1,23,134,07/11/2017,22:45:02,0
42299,11,1,17,219,07/11/2017,15:01:32,0
51571,21,1,32,128,07/11/2017,04:32:10,0
43928,12,1,36,160,08/11/2017,00:06:30,0
4977,3,1,35,280,08/11/2017,06:05:28,0
203026,1,1,96,153,08/11/2017,02:02:04,0
86436,12,1,18,481,08/11/2017,15:13:39,0
123940,2,1,15,237,08/11/2017,00:23:49,0
118578,2,1,19,435,09/11/2017,04:28:42,0
67439,14,1,14,379,08/11/2017,12:27:20,0
69856,12,1,46,178,07/11/2017,11:24:14,0
201182,12,1,19,265,08/11/2017,16:14:25,0
5621,9,1,37,127,09/11/2017,10:41:40,0
191275,3,1,6,115,07/11/2017,15:36:28,0
193978,2,1,19,219,07/11/2017,09:56:03,0
85625,2,1,7,317,09/11/2017,12:59:21,0
62457,12,2,19,178,08/11/2017,12:36:49,0
44067,9,1,19,442,07/11/2017,03:43:19,0
154971,2,1,17,364,07/11/2017,04:13:50,0
99836,15,1,18,245,07/11/2017,07:38:36,0
349318,9,1,18,107,09/11/2017,10:49:26,0
67649,12,1,53,245,08/11/2017,05:29:46,0
34912,12,1,19,328,07/11/2017,10:57:13,0
10161,2,1,16,435,07/11/2017,03:03:24,0
18721,3,1,19,280,08/11/2017,03:00:17,0
37796,3,1,13,211,09/11/2017,13:48:23,0
88023,25,1,19,259,08/11/2017,09:29:34,0
91734,26,1,47,477,09/11/2017,14:38:41,0
99371,13,1,9,477,07/11/2017,02:08:48,0
114694,3,1,15,280,08/11/2017,03:50:28,0
111043,11,1,32,319,09/11/2017,13:02:41,0
272336,13,1,13,477,08/11/2017,04:34:15,0
112681,2,1,19,452,08/11/2017,14:44:20,0
38812,12,1,19,277,08/11/2017,00:41:05,0
46595,8,1,13,145,09/11/2017,12:14:32,0
125286,3,1,15,452,09/11/2017,03:33:09,0
169379,12,1,17,265,07/11/2017,03:09:38,0
124794,21,1,19,128,07/11/2017,01:17:41,0
27949,12,1,28,212,07/11/2017,04:31:57,0
14085,12,1,6,265,09/11/2017,08:57:06,0
22037,26,1,32,121,09/11/2017,13:02:51,0
49851,12,1,13,259,08/11/2017,13:55:45,0
63878,19,0,0,343,09/11/2017,10:59:02,0
75885,2,1,13,219,07/11/2017,12:25:48,0
22529,21,1,19,128,08/11/2017,07:58:28,0
327881,3,1,18,19,09/11/2017,11:26:09,0
336475,3,1,19,280,09/11/2017,04:37:26,0
871,9,1,37,244,08/11/2017,09:57:37,0
100562,13,1,20,477,09/11/2017,03:02:22,0
98261,9,1,19,215,09/11/2017,02:20:50,0
261877,2,1,19,377,07/11/2017,20:09:48,0
70533,3,1,13,137,09/11/2017,12:48:30,0
57559,10,1,10,113,07/11/2017,05:03:06,0
64485,12,1,14,259,08/11/2017,06:24:11,0
209556,2,1,19,219,08/11/2017,09:48:54,0
195342,18,1,47,439,08/11/2017,13:01:04,0
53964,3,1,13,379,08/11/2017,08:27:13,0
103411,15,1,53,3,09/11/2017,15:29:37,0
195702,1,1,12,153,07/11/2017,05:31:55,0
5038,3,1,19,280,09/11/2017,05:55:08,0
80058,3,1,13,442,07/11/2017,23:24:11,0
249327,2,1,25,364,07/11/2017,17:12:20,0
93587,9,1,19,232,09/11/2017,04:47:12,0
43706,1,1,13,150,08/11/2017,16:16:40,0
1117,18,1,13,107,09/11/2017,13:19:26,0
109022,2,1,8,212,08/11/2017,05:27:10,0
192734,14,1,13,439,08/11/2017,03:21:24,0
105433,2,1,13,205,08/11/2017,02:18:35,0
69572,22,1,13,116,09/11/2017,03:08:04,0
98421,12,1,22,409,09/11/2017,01:32:30,0
69466,14,1,10,439,09/11/2017,09:22:32,0
97684,9,1,10,232,06/11/2017,22:17:58,0
73487,14,1,41,489,08/11/2017,12:01:19,0
56287,3,1,19,280,07/11/2017,03:37:55,0
123709,15,1,13,265,07/11/2017,16:43:17,0
100275,12,2,19,265,08/11/2017,06:21:24,0
43861,8,1,20,145,09/11/2017,04:38:10,0
119024,11,1,8,325,09/11/2017,07:18:01,0
35641,21,2,7,128,07/11/2017,10:54:18,0
190406,9,1,19,334,08/11/2017,23:07:59,0
42790,18,1,3,121,08/11/2017,03:06:16,0
50407,18,1,13,121,06/11/2017,17:50:20,0
114656,2,1,19,237,07/11/2017,06:04:33,0
103332,3,1,17,280,07/11/2017,04:01:50,0
93498,21,2,27,128,09/11/2017,12:59:20,0
7779,22,1,19,116,08/11/2017,06:09:51,0
203850,1,1,37,452,09/11/2017,11:33:46,0
110596,12,1,22,19,07/11/2017,11:30:04,0
73516,21,1,15,232,08/11/2017,14:15:19,0
21366,18,1,53,107,07/11/2017,01:20:47,0
42558,18,1,28,107,07/11/2017,10:24:42,0
4720,14,1,19,467,09/11/2017,01:15:55,0
34859,11,1,19,319,07/11/2017,07:44:19,0
48418,3,1,19,417,08/11/2017,11:48:35,0
100088,11,1,9,319,07/11/2017,09:24:53,0
27232,15,1,2,111,07/11/2017,01:57:06,0
94729,24,2,22,178,09/11/2017,15:03:48,0
41881,13,1,17,477,07/11/2017,02:44:39,0
191865,3,1,13,280,07/11/2017,10:56:05,0
115625,21,1,6,128,09/11/2017,12:31:15,0
88281,6,1,13,125,08/11/2017,12:37:44,0
118284,2,1,13,205,07/11/2017,11:35:59,0
362984,22,1,36,116,09/11/2017,07:25:19,0
60501,9,1,20,134,06/11/2017,16:20:43,0
39109,22,1,19,116,09/11/2017,04:49:47,0
37217,1,1,19,134,07/11/2017,16:37:11,0
88212,13,1,13,477,09/11/2017,07:50:40,0
72855,3,1,13,280,09/11/2017,04:26:00,0
85192,17,1,17,134,07/11/2017,22:12:34,0
210962,14,1,22,446,09/11/2017,15:01:43,0
95820,3,1,17,19,09/11/2017,12:28:13,0
149608,9,1,19,442,07/11/2017,08:47:44,0
90891,23,1,25,153,08/11/2017,08:56:02,0
81846,2,1,13,377,09/11/2017,05:07:12,0
210631,12,1,37,212,09/11/2017,00:22:54,0
79051,1,1,13,134,08/11/2017,23:03:45,0
6805,12,1,3,245,07/11/2017,07:11:49,0
79726,21,1,20,128,09/11/2017,01:36:52,0
24031,11,1,41,137,09/11/2017,10:28:24,0
65977,9,1,25,134,08/11/2017,23:01:59,0
83340,3,1,13,211,08/11/2017,16:43:44,0
205550,3,1,12,280,09/11/2017,06:23:44,0
83280,9,1,32,232,08/11/2017,13:28:31,0
95848,21,1,17,128,07/11/2017,10:34:41,0
281840,18,1,22,121,08/11/2017,05:56:23,0
255406,12,1,9,265,09/11/2017,11:16:30,0
48282,2,1,15,237,07/11/2017,11:51:36,0
29357,15,1,53,386,08/11/2017,00:08:37,0
75390,18,1,25,121,08/11/2017,07:18:57,0
58096,9,1,13,244,08/11/2017,08:08:52,0
69777,3,1,13,452,09/11/2017,13:56:04,0
32457,13,1,6,477,07/11/2017,00:02:12,0
102062,23,1,19,153,08/11/2017,08:02:49,0
103411,29,1,17,343,08/11/2017,14:34:51,0
26990,7,1,19,101,07/11/2017,10:33:16,0
245079,12,1,19,205,07/11/2017,23:04:21,0
116591,6,1,47,459,07/11/2017,08:24:22,0
182571,15,1,37,265,07/11/2017,08:19:23,0
99610,15,1,19,265,07/11/2017,10:39:46,0
39368,25,1,10,259,07/11/2017,10:48:32,0
178851,2,1,20,205,08/11/2017,09:30:41,0
128855,3,1,20,137,09/11/2017,04:07:18,0
93523,15,1,22,245,08/11/2017,15:14:48,0
123994,2,1,25,219,08/11/2017,14:11:32,0
118412,23,1,9,153,09/11/2017,14:06:12,0
81937,2,1,13,477,08/11/2017,01:24:16,0
41364,11,1,13,319,07/11/2017,07:28:05,0
128959,1,1,19,135,09/11/2017,10:00:21,0
40705,9,1,20,334,08/11/2017,23:43:12,0
13573,2,1,8,477,09/11/2017,06:30:21,0
73516,3,1,22,280,08/11/2017,15:06:37,0
315310,13,1,19,477,09/11/2017,11:37:15,0
28791,15,1,25,245,07/11/2017,04:32:04,0
99054,64,1,14,459,08/11/2017,10:03:07,0
77606,9,1,40,127,09/11/2017,12:48:18,0
26995,7,1,19,101,09/11/2017,07:10:42,0
124924,2,2,32,205,08/11/2017,12:03:42,0
2478,18,1,13,134,09/11/2017,10:34:12,0
191851,9,1,19,442,07/11/2017,04:22:38,0
103616,9,1,19,127,09/11/2017,13:07:46,0
48361,12,1,25,409,08/11/2017,22:45:02,0
95155,11,1,18,469,09/11/2017,02:27:39,0
83541,9,1,18,334,07/11/2017,03:18:24,0
105475,5,1,32,377,07/11/2017,06:13:33,0
81634,2,1,10,237,09/11/2017,07:55:12,0
109504,9,1,36,134,08/11/2017,09:27:18,0
13784,3,1,19,280,08/11/2017,05:23:18,0
156807,18,1,13,439,07/11/2017,05:31:40,0
21990,12,1,13,265,07/11/2017,04:01:44,0
102738,15,1,22,111,07/11/2017,14:45:04,0
78289,13,1,19,477,08/11/2017,11:59:16,0
113345,2,1,13,122,07/11/2017,13:17:55,0
78896,9,1,19,134,07/11/2017,01:39:30,0
143514,9,1,20,334,07/11/2017,08:29:42,0
66638,29,2,20,347,09/11/2017,11:10:03,0
63993,9,1,16,244,09/11/2017,12:35:10,0
36329,12,1,41,265,08/11/2017,07:33:32,0
212485,7,1,13,101,09/11/2017,06:37:07,0
73516,18,1,19,121,09/11/2017,02:44:10,0
73516,21,1,13,232,07/11/2017,20:21:04,0
44903,15,1,13,412,09/11/2017,15:39:35,0
328787,9,1,14,134,09/11/2017,01:09:34,0
183282,2,1,13,122,07/11/2017,00:36:05,0
199295,12,1,13,178,07/11/2017,06:19:34,0
48062,15,1,13,245,07/11/2017,04:50:13,0
111021,12,1,18,135,09/11/2017,13:03:34,0
16032,6,1,9,125,08/11/2017,15:43:39,0
21960,9,1,13,334,07/11/2017,12:35:20,0
163468,2,1,6,236,09/11/2017,00:54:52,0
53715,2,1,19,435,09/11/2017,09:04:05,0
69729,36,1,13,110,09/11/2017,15:07:30,0
8495,9,1,53,466,09/11/2017,14:24:03,0
109340,21,1,20,232,08/11/2017,13:12:15,0
25041,11,2,19,319,07/11/2017,07:09:16,0
120148,14,1,13,442,09/11/2017,09:27:24,0
45358,3,1,17,466,08/11/2017,09:02:26,0
16118,23,1,6,153,09/11/2017,02:50:11,0
255224,6,1,19,459,08/11/2017,06:46:18,0
20309,2,1,37,237,08/11/2017,14:13:52,0
44595,18,1,55,107,09/11/2017,06:28:40,0
97773,2,1,13,212,06/11/2017,20:42:52,0
5314,8,1,6,259,09/11/2017,12:17:22,0
41255,1,1,19,101,08/11/2017,02:15:23,0
20482,12,1,13,245,06/11/2017,18:31:35,0
56304,9,1,8,244,09/11/2017,05:52:48,0
77391,2,1,3,469,07/11/2017,21:09:11,0
77674,9,1,9,107,09/11/2017,01:37:41,0
67400,9,2,13,215,09/11/2017,12:42:41,0
32492,3,2,43,280,09/11/2017,03:25:29,0
118551,18,1,10,107,07/11/2017,10:50:33,0
146001,2,1,15,236,08/11/2017,12:51:26,0
5314,12,2,19,265,09/11/2017,00:51:57,0
73487,2,2,18,236,08/11/2017,05:17:46,0
155275,9,1,6,442,08/11/2017,11:51:46,0
24951,3,1,19,280,08/11/2017,05:11:23,0
114276,9,1,7,127,08/11/2017,12:36:10,0
26409,15,1,13,386,09/11/2017,02:40:04,0
48418,12,2,9,140,09/11/2017,12:20:41,0
194983,3,1,47,19,08/11/2017,17:57:16,0
109028,26,1,25,477,08/11/2017,10:44:36,0
123886,3,1,31,280,09/11/2017,07:02:04,0
77772,18,1,12,134,07/11/2017,06:24:53,0
68891,3,1,19,130,08/11/2017,13:58:45,0
178873,2,2,10,205,08/11/2017,09:56:05,0
240021,55,1,13,453,08/11/2017,03:39:43,0
55853,3,1,18,480,08/11/2017,00:30:28,0
5220,1,1,17,153,08/11/2017,10:31:56,0
20528,24,1,18,105,07/11/2017,11:33:47,0
71889,18,1,3,439,07/11/2017,07:40:50,0
66091,25,1,20,259,07/11/2017,23:25:40,0
104309,1,1,16,13,09/11/2017,06:29:20,0
77582,27,1,18,153,08/11/2017,05:26:15,0
189871,2,1,19,236,08/11/2017,03:06:48,0
63352,2,1,13,477,07/11/2017,13:21:57,0
244085,60,1,20,21,08/11/2017,04:00:55,0
185632,2,1,20,236,07/11/2017,01:50:28,0
14381,15,1,8,245,08/11/2017,00:38:55,0
85329,12,1,19,178,08/11/2017,00:19:18,0
70509,3,1,16,409,08/11/2017,12:17:53,0
50131,3,1,8,280,08/11/2017,08:43:30,0
2872,3,1,14,280,08/11/2017,13:00:38,0
23674,6,1,15,459,08/11/2017,22:03:20,0
51544,15,1,19,379,06/11/2017,20:08:42,0
40457,9,1,6,334,07/11/2017,11:21:37,0
58476,18,1,14,107,07/11/2017,00:22:09,0
37533,94,1,13,361,08/11/2017,02:46:58,0
107166,12,1,13,265,09/11/2017,12:07:42,0
5612,15,1,37,379,07/11/2017,15:07:42,0
48906,9,1,22,234,06/11/2017,23:19:31,0
99232,8,1,8,145,06/11/2017,16:52:09,0
13639,14,1,16,379,08/11/2017,20:55:12,0
50197,12,1,3,245,07/11/2017,18:04:11,0
35733,21,1,28,128,07/11/2017,05:42:05,0
34663,18,1,13,134,09/11/2017,04:42:40,0
136001,9,1,15,442,07/11/2017,12:34:26,0
293079,11,1,8,325,09/11/2017,11:33:55,0
41399,13,1,10,477,08/11/2017,12:00:56,0
25071,27,1,19,153,08/11/2017,15:55:17,0
47411,1,2,27,153,08/11/2017,12:54:40,0
18860,2,1,19,469,08/11/2017,09:09:10,0
146333,35,1,19,21,07/11/2017,13:06:25,0
102846,3,1,41,280,07/11/2017,05:35:35,0
111312,2,1,13,477,08/11/2017,06:24:26,0
117193,18,1,18,439,08/11/2017,05:43:25,0
35702,14,1,19,480,07/11/2017,04:01:30,0
197352,3,1,3,130,08/11/2017,00:41:30,0
65003,15,1,18,245,07/11/2017,07:41:58,0
32649,9,1,6,145,08/11/2017,08:31:21,0
26998,3,1,19,137,08/11/2017,12:57:03,0
51541,3,1,10,205,08/11/2017,00:35:00,0
302529,7,1,13,101,09/11/2017,08:38:14,0
24966,23,1,63,153,07/11/2017,23:47:23,0
82964,14,1,13,439,09/11/2017,09:40:16,0
49113,14,1,13,379,07/11/2017,04:54:22,0
71797,12,1,19,245,07/11/2017,12:00:00,0
97177,64,1,17,459,08/11/2017,11:03:48,0
97938,9,1,14,466,09/11/2017,14:32:20,0
41800,14,1,8,379,07/11/2017,09:20:25,0
92376,45,1,30,411,09/11/2017,07:47:17,0
81731,1,1,47,150,08/11/2017,03:22:29,0
68599,3,1,9,480,09/11/2017,03:24:21,0
14523,2,2,42,122,07/11/2017,05:06:25,0
104596,18,1,13,121,08/11/2017,15:25:23,0
53454,9,2,13,258,09/11/2017,15:06:03,0
138680,2,1,17,122,07/11/2017,01:37:15,0
207113,9,1,19,466,09/11/2017,09:50:02,0
95820,1,2,13,134,08/11/2017,14:12:23,0
